file_name,caption_1,caption_2,caption_3,caption_4,caption_5
uniform_soundscape_drilling_jackhammer_12.wav,,,,,
uniform_soundscape_siren_gun_shot_1.wav,A gunshot can be heard in the background.,"In the foreground, a siren blares.",A siren blares in the foreground while a gunshot echoes in the background.,"Amidst the background noise of a gunshot, a siren blares in the foreground.",A siren blares loudly in the foreground while a gunshot can be faintly heard in the background.
uniform_soundscape_siren_gun_shot_4.wav,,,,,
uniform_soundscape_siren_gun_shot_8.wav,,,,,
uniform_soundscape_siren_gun_shot_9.wav,,,,,
uniform_soundscape_siren_gun_shot_12.wav,,,,,
uniform_soundscape_dog_bark_street_music_1.wav,"The sound of street music fills the background, while a dog barks in the foreground.","A dog barks loudly in the foreground, accompanied by the distant sound of street music in the background.","In the foreground, a dog barks while street music plays softly in the background.","The background is filled with the melodic tunes of street music, while a dog barks in the foreground.","Amidst the background of street music, a dog barks loudly in the foreground."
uniform_soundscape_dog_bark_street_music_4.wav,,,,,
uniform_soundscape_dog_bark_street_music_8.wav,,,,,
uniform_soundscape_dog_bark_street_music_9.wav,,,,,
uniform_soundscape_dog_bark_street_music_12.wav,,,,,
uniform_soundscape_jackhammer_car_horn_1.wav,"In the background, a car horn can be heard while a jackhammer operates in the foreground.",A jackhammer operates in the foreground while a car horn sounds in the background.,"The foreground is filled with the noise of a jackhammer, accompanied by the distant sound of a car horn in the background.","Amidst the foreground noise of a jackhammer, a car horn can be faintly heard in the background.",A car horn sounds in the background as a jackhammer operates loudly in the foreground.
uniform_soundscape_jackhammer_car_horn_4.wav,,,,,
uniform_soundscape_jackhammer_car_horn_8.wav,,,,,
uniform_soundscape_jackhammer_car_horn_9.wav,,,,,
uniform_soundscape_jackhammer_car_horn_12.wav,,,,,
uniform_soundscape_siren_drilling_1.wav,The sound of drilling is heard in the background.,A siren blares in the foreground.,"In the background, there is the sound of drilling.",A siren is heard in the foreground.,The drilling sound is in the background while a siren blares in the foreground.
uniform_soundscape_siren_drilling_4.wav,,,,,
uniform_soundscape_siren_drilling_8.wav,,,,,
uniform_soundscape_siren_drilling_9.wav,,,,,
uniform_soundscape_siren_drilling_12.wav,,,,,
